Account,PolicyName,PolicyArn,PolicyDescription
874233888769,AWSBatchFullAccess,arn:aws:iam::aws:policy/AWSBatchFullAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['batch:*', 'cloudwatch:GetMetricStatistics', 'ec2:DescribeSubnets', 'ec2:DescribeSecurityGroups', 'ec2:DescribeKeyPairs', 'ecs:DescribeClusters', 'ecs:Describe*', 'ecs:List*', 'logs:Describe*', 'logs:Get*', 'logs:TestMetricFilter', 'logs:FilterLogEvents', 'iam:ListInstanceProfiles', 'iam:ListRoles'], 'Resource': '*', 'Effect': 'Allow'}, {'Action': ['iam:PassRole'], 'Resource': ['arn:aws:iam::*:role/AWSBatchServiceRole', 'arn:aws:iam::*:role/service-role/AWSBatchServiceRole', 'arn:aws:iam::*:role/ecsInstanceRole', 'arn:aws:iam::*:role/iaws-ec2-spot-fleet-role', 'arn:aws:iam::*:role/aws-ec2-spot-fleet-role', 'arn:aws:iam::*:role/AWSBatchJobRole*'], 'Effect': 'Allow'}]}"
874233888769,AmazonECS_FullAccess,arn:aws:iam::aws:policy/AmazonECS_FullAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['application-autoscaling:DeleteScalingPolicy', 'application-autoscaling:DeregisterScalableTarget', 'application-autoscaling:DescribeScalableTargets', 'application-autoscaling:DescribeScalingActivities', 'application-autoscaling:DescribeScalingPolicies', 'application-autoscaling:PutScalingPolicy', 'application-autoscaling:RegisterScalableTarget', 'autoscaling:UpdateAutoScalingGroup', 'autoscaling:CreateAutoScalingGroup', 'autoscaling:CreateLaunchConfiguration', 'autoscaling:DeleteAutoScalingGroup', 'autoscaling:DeleteLaunchConfiguration', 'autoscaling:Describe*', 'cloudformation:CreateStack', 'cloudformation:DeleteStack', 'cloudformation:DescribeStack*', 'cloudformation:UpdateStack', 'cloudwatch:DescribeAlarms', 'cloudwatch:DeleteAlarms', 'cloudwatch:GetMetricStatistics', 'cloudwatch:PutMetricAlarm', 'ec2:AssociateRouteTable', 'ec2:AttachInternetGateway', 'ec2:AuthorizeSecurityGroupIngress', 'ec2:CancelSpotFleetRequests', 'ec2:CreateInternetGateway', 'ec2:CreateRoute', 'ec2:CreateRouteTable', 'ec2:CreateSecurityGroup', 'ec2:CreateSubnet', 'ec2:CreateVpc', 'ec2:DeleteSubnet', 'ec2:DeleteVpc', 'ec2:Describe*', 'ec2:DetachInternetGateway', 'ec2:DisassociateRouteTable', 'ec2:ModifySubnetAttribute', 'ec2:ModifyVpcAttribute', 'ec2:RequestSpotFleet', 'elasticloadbalancing:CreateListener', 'elasticloadbalancing:CreateLoadBalancer', 'elasticloadbalancing:CreateRule', 'elasticloadbalancing:CreateTargetGroup', 'elasticloadbalancing:DeleteListener', 'elasticloadbalancing:DeleteLoadBalancer', 'elasticloadbalancing:DeleteRule', 'elasticloadbalancing:DeleteTargetGroup', 'elasticloadbalancing:DescribeListeners', 'elasticloadbalancing:DescribeLoadBalancers', 'elasticloadbalancing:DescribeRules', 'elasticloadbalancing:DescribeTargetGroups', 'ecs:*', 'events:DescribeRule', 'events:DeleteRule', 'events:ListRuleNamesByTarget', 'events:ListTargetsByRule', 'events:PutRule', 'events:PutTargets', 'events:RemoveTargets', 'iam:ListAttachedRolePolicies', 'iam:ListInstanceProfiles', 'iam:ListRoles', 'logs:CreateLogGroup', 'logs:DescribeLogGroups', 'logs:FilterLogEvents', 'route53:GetHostedZone', 'route53:ListHostedZonesByName', 'route53:CreateHostedZone', 'route53:DeleteHostedZone', 'route53:GetHealthCheck', 'servicediscovery:CreatePrivateDnsNamespace', 'servicediscovery:CreateService', 'servicediscovery:GetNamespace', 'servicediscovery:GetOperation', 'servicediscovery:GetService', 'servicediscovery:ListNamespaces', 'servicediscovery:ListServices', 'servicediscovery:UpdateService'], 'Resource': ['*'], 'Effect': 'Allow'}, {'Action': ['ssm:GetParametersByPath', 'ssm:GetParameters', 'ssm:GetParameter'], 'Resource': 'arn:aws:ssm:*:*:parameter/aws/service/ecs*', 'Effect': 'Allow'}, {'Action': ['ec2:DeleteInternetGateway', 'ec2:DeleteRoute', 'ec2:DeleteRouteTable', 'ec2:DeleteSecurityGroup'], 'Resource': ['*'], 'Effect': 'Allow', 'Condition': {'StringLike': {'ec2:ResourceTag/aws:cloudformation:stack-name': 'EC2ContainerService-*'}}}, {'Action': 'iam:PassRole', 'Resource': ['*'], 'Effect': 'Allow', 'Condition': {'StringLike': {'iam:PassedToService': 'ecs-tasks.amazonaws.com'}}}, {'Action': 'iam:PassRole', 'Resource': ['arn:aws:iam::*:role/ecsInstanceRole*'], 'Effect': 'Allow', 'Condition': {'StringLike': {'iam:PassedToService': ['ec2.amazonaws.com', 'ec2.amazonaws.com.cn']}}}, {'Action': 'iam:PassRole', 'Resource': ['arn:aws:iam::*:role/ecsAutoscaleRole*'], 'Effect': 'Allow', 'Condition': {'StringLike': {'iam:PassedToService': ['application-autoscaling.amazonaws.com', 'application-autoscaling.amazonaws.com.cn']}}}, {'Action': 'iam:CreateServiceLinkedRole', 'Resource': '*', 'Effect': 'Allow', 'Condition': {'StringLike': {'iam:AWSServiceName': ['ecs.amazonaws.com', 'spot.amazonaws.com', 'spotfleet.amazonaws.com', 'ecs.application-autoscaling.amazonaws.com']}}}]}"
874233888769,ServiceCatalogAdminReadOnlyAccess,arn:aws:iam::aws:policy/ServiceCatalogAdminReadOnlyAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['catalog-admin:DescribeConstraints', 'catalog-admin:DescribeListingForProduct', 'catalog-admin:DescribeListings', 'catalog-admin:DescribePortfolios', 'catalog-admin:DescribeProductVersions', 'catalog-admin:GetPortfolioCount', 'catalog-admin:GetPortfolios', 'catalog-admin:GetProductCounts', 'catalog-admin:ListAllPortfolioConstraints', 'catalog-admin:ListPortfolioConstraints', 'catalog-admin:ListPortfolios', 'catalog-admin:ListPrincipalConstraints', 'catalog-admin:ListProductConstraints', 'catalog-admin:ListResourceUsers', 'catalog-admin:ListTagsForResource', 'catalog-admin:SearchListings', 'catalog-user:*', 'cloudformation:DescribeStackEvents', 'cloudformation:DescribeStacks', 'cloudformation:GetTemplateSummary', 'iam:GetGroup', 'iam:GetRole', 'iam:GetUser', 'iam:ListGroups', 'iam:ListRoles', 'iam:ListUsers', 's3:GetObject', 'servicecatalog:DescribeTagOption', 'servicecatalog:GetTagOptionMigrationStatus', 'servicecatalog:ListResourcesForTagOption', 'servicecatalog:ListTagOptions', 'servicecatalog:AccountLevelDescribeRecord', 'servicecatalog:AccountLevelListRecordHistory', 'servicecatalog:AccountLevelScanProvisionedProducts', 'servicecatalog:DescribeProduct', 'servicecatalog:DescribeProductView', 'servicecatalog:DescribeProvisioningParameters', 'servicecatalog:DescribeProvisionedProduct', 'servicecatalog:DescribeRecord', 'servicecatalog:ListLaunchPaths', 'servicecatalog:ListRecordHistory', 'servicecatalog:ScanProvisionedProducts', 'servicecatalog:SearchProducts', 'servicecatalog:DescribeConstraint', 'servicecatalog:DescribeProductAsAdmin', 'servicecatalog:DescribePortfolio', 'servicecatalog:DescribeProvisioningArtifact', 'servicecatalog:ListAcceptedPortfolioShares', 'servicecatalog:ListConstraintsForPortfolio', 'servicecatalog:ListPortfolioAccess', 'servicecatalog:ListPortfolios', 'servicecatalog:ListPortfoliosForProduct', 'servicecatalog:ListPrincipalsForPortfolio', 'servicecatalog:ListProvisioningArtifacts', 'servicecatalog:SearchProductsAsAdmin'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AWSApplicationAutoscalingRDSClusterPolicy,arn:aws:iam::aws:policy/aws-service-role/AWSApplicationAutoscalingRDSClusterPolicy,"{'Version': '2012-10-17', 'Statement': [{'Action': ['rds:AddTagsToResource', 'rds:CreateDBInstance', 'rds:DeleteDBInstance', 'rds:DescribeDBClusters', 'rds:DescribeDBInstances', 'rds:ModifyDBCluster', 'cloudwatch:PutMetricAlarm', 'cloudwatch:DescribeAlarms', 'cloudwatch:DeleteAlarms'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AWSServiceRoleForEC2ScheduledInstances,arn:aws:iam::aws:policy/aws-service-role/AWSServiceRoleForEC2ScheduledInstances,"{'Version': '2012-10-17', 'Statement': [{'Action': ['ec2:CreateTags'], 'Resource': ['arn:aws:ec2:*:*:instance/*'], 'Effect': 'Allow', 'Condition': {'ForAllValues:StringEquals': {'aws:TagKeys': ['aws:ec2sri:scheduledInstanceId']}}}, {'Action': ['ec2:TerminateInstances'], 'Resource': '*', 'Effect': 'Allow', 'Condition': {'StringLike': {'ec2:ResourceTag/aws:ec2sri:scheduledInstanceId': '*'}}}]}"
874233888769,AWSCodeDeployRoleForLambda,arn:aws:iam::aws:policy/service-role/AWSCodeDeployRoleForLambda,"{'Version': '2012-10-17', 'Statement': [{'Action': ['cloudwatch:DescribeAlarms', 'lambda:UpdateAlias', 'lambda:GetAlias', 'sns:Publish'], 'Resource': '*', 'Effect': 'Allow'}, {'Action': ['s3:GetObject', 's3:GetObjectVersion'], 'Resource': 'arn:aws:s3:::*/CodeDeploy/*', 'Effect': 'Allow'}, {'Action': ['s3:GetObject', 's3:GetObjectVersion'], 'Resource': '*', 'Effect': 'Allow', 'Condition': {'StringEquals': {'s3:ExistingObjectTag/UseWithCodeDeploy': 'true'}}}, {'Action': ['lambda:InvokeFunction'], 'Resource': 'arn:aws:lambda:*:*:function:CodeDeployHook_*', 'Effect': 'Allow'}]}"
874233888769,AmazonSSMFullAccess,arn:aws:iam::aws:policy/AmazonSSMFullAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['cloudwatch:PutMetricData', 'ds:CreateComputer', 'ds:DescribeDirectories', 'ec2:DescribeInstanceStatus', 'logs:*', 'ssm:*', 'ec2messages:*'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AWSCodeCommitReadOnly,arn:aws:iam::aws:policy/AWSCodeCommitReadOnly,"{'Version': '2012-10-17', 'Statement': [{'Action': ['codecommit:BatchGet*', 'codecommit:Get*', 'codecommit:Describe*', 'codecommit:List*', 'codecommit:GitPull'], 'Resource': '*', 'Effect': 'Allow'}, {'Action': ['events:DescribeRule', 'events:ListTargetsByRule'], 'Resource': 'arn:aws:events:*:*:rule/codecommit*', 'Effect': 'Allow', 'Sid': 'CloudWatchEventsCodeCommitRulesReadOnlyAccess'}, {'Action': ['sns:ListTopics', 'sns:ListSubscriptionsByTopic', 'sns:GetTopicAttributes'], 'Resource': '*', 'Effect': 'Allow', 'Sid': 'SNSSubscriptionAccess'}, {'Action': ['lambda:ListFunctions'], 'Resource': '*', 'Effect': 'Allow', 'Sid': 'LambdaReadOnlyListAccess'}, {'Action': ['iam:ListUsers'], 'Resource': '*', 'Effect': 'Allow', 'Sid': 'IAMReadOnlyListAccess'}, {'Action': ['iam:ListAccessKeys', 'iam:ListSSHPublicKeys', 'iam:ListServiceSpecificCredentials', 'iam:ListAccessKeys', 'iam:GetSSHPublicKey'], 'Resource': 'arn:aws:iam::*:user/${aws:username}', 'Effect': 'Allow', 'Sid': 'IAMReadOnlyConsoleAccess'}]}"
874233888769,AmazonEC2ContainerServiceFullAccess,arn:aws:iam::aws:policy/AmazonEC2ContainerServiceFullAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['autoscaling:Describe*', 'autoscaling:UpdateAutoScalingGroup', 'cloudformation:CreateStack', 'cloudformation:DeleteStack', 'cloudformation:DescribeStack*', 'cloudformation:UpdateStack', 'cloudwatch:GetMetricStatistics', 'ec2:Describe*', 'elasticloadbalancing:*', 'ecs:*', 'events:DescribeRule', 'events:DeleteRule', 'events:ListRuleNamesByTarget', 'events:ListTargetsByRule', 'events:PutRule', 'events:PutTargets', 'events:RemoveTargets', 'iam:ListInstanceProfiles', 'iam:ListRoles', 'iam:PassRole'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AmazonFreeRTOSFullAccess,arn:aws:iam::aws:policy/AmazonFreeRTOSFullAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['freertos:*'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AmazonCognitoReadOnly,arn:aws:iam::aws:policy/AmazonCognitoReadOnly,"{'Version': '2012-10-17', 'Statement': [{'Action': ['cognito-identity:Describe*', 'cognito-identity:Get*', 'cognito-identity:List*', 'cognito-idp:Describe*', 'cognito-idp:AdminGetUser', 'cognito-idp:List*', 'cognito-sync:Describe*', 'cognito-sync:Get*', 'cognito-sync:List*', 'iam:ListOpenIdConnectProviders', 'iam:ListRoles', 'sns:ListPlatformApplications'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AmazonDMSCloudWatchLogsRole,arn:aws:iam::aws:policy/service-role/AmazonDMSCloudWatchLogsRole,"{'Version': '2012-10-17', 'Statement': [{'Action': ['logs:DescribeLogGroups'], 'Resource': ['*'], 'Effect': 'Allow', 'Sid': 'AllowDescribeOnAllLogGroups'}, {'Action': ['logs:DescribeLogStreams'], 'Resource': ['arn:aws:logs:*:*:log-group:dms-tasks-*'], 'Effect': 'Allow', 'Sid': 'AllowDescribeOfAllLogStreamsOnDmsTasksLogGroup'}, {'Action': ['logs:CreateLogGroup'], 'Resource': ['arn:aws:logs:*:*:log-group:dms-tasks-*'], 'Effect': 'Allow', 'Sid': 'AllowCreationOfDmsTasksLogGroups'}, {'Action': ['logs:CreateLogStream'], 'Resource': ['arn:aws:logs:*:*:log-group:dms-tasks-*:log-stream:dms-task-*'], 'Effect': 'Allow', 'Sid': 'AllowCreationOfDmsTaskLogStream'}, {'Action': ['logs:PutLogEvents'], 'Resource': ['arn:aws:logs:*:*:log-group:dms-tasks-*:log-stream:dms-task-*'], 'Effect': 'Allow', 'Sid': 'AllowUploadOfLogEventsToDmsTaskLogStream'}]}"
874233888769,AWSApplicationDiscoveryServiceFullAccess,arn:aws:iam::aws:policy/AWSApplicationDiscoveryServiceFullAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['mgh:*', 'discovery:*'], 'Resource': '*', 'Effect': 'Allow'}, {'Action': ['iam:GetRole'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AmazonRoute53AutoNamingReadOnlyAccess,arn:aws:iam::aws:policy/AmazonRoute53AutoNamingReadOnlyAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['servicediscovery:Get*', 'servicediscovery:List*'], 'Resource': ['*'], 'Effect': 'Allow'}]}"
874233888769,AmazonVPCFullAccess,arn:aws:iam::aws:policy/AmazonVPCFullAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['ec2:AcceptVpcPeeringConnection', 'ec2:AcceptVpcEndpointConnections', 'ec2:AllocateAddress', 'ec2:AssignIpv6Addresses', 'ec2:AssignPrivateIpAddresses', 'ec2:AssociateAddress', 'ec2:AssociateDhcpOptions', 'ec2:AssociateRouteTable', 'ec2:AssociateSubnetCidrBlock', 'ec2:AssociateVpcCidrBlock', 'ec2:AttachClassicLinkVpc', 'ec2:AttachInternetGateway', 'ec2:AttachNetworkInterface', 'ec2:AttachVpnGateway', 'ec2:AuthorizeSecurityGroupEgress', 'ec2:AuthorizeSecurityGroupIngress', 'ec2:CreateCustomerGateway', 'ec2:CreateDefaultSubnet', 'ec2:CreateDefaultVpc', 'ec2:CreateDhcpOptions', 'ec2:CreateEgressOnlyInternetGateway', 'ec2:CreateFlowLogs', 'ec2:CreateInternetGateway', 'ec2:CreateNatGateway', 'ec2:CreateNetworkAcl', 'ec2:CreateNetworkAcl', 'ec2:CreateNetworkAclEntry', 'ec2:CreateNetworkInterface', 'ec2:CreateNetworkInterfacePermission', 'ec2:CreateRoute', 'ec2:CreateRouteTable', 'ec2:CreateSecurityGroup', 'ec2:CreateSubnet', 'ec2:CreateTags', 'ec2:CreateVpc', 'ec2:CreateVpcEndpoint', 'ec2:CreateVpcEndpointConnectionNotification', 'ec2:CreateVpcEndpointServiceConfiguration', 'ec2:CreateVpcPeeringConnection', 'ec2:CreateVpnConnection', 'ec2:CreateVpnConnectionRoute', 'ec2:CreateVpnGateway', 'ec2:DeleteCustomerGateway', 'ec2:DeleteDhcpOptions', 'ec2:DeleteEgressOnlyInternetGateway', 'ec2:DeleteFlowLogs', 'ec2:DeleteInternetGateway', 'ec2:DeleteNatGateway', 'ec2:DeleteNetworkAcl', 'ec2:DeleteNetworkAclEntry', 'ec2:DeleteNetworkInterface', 'ec2:DeleteNetworkInterfacePermission', 'ec2:DeleteRoute', 'ec2:DeleteRouteTable', 'ec2:DeleteSecurityGroup', 'ec2:DeleteSubnet', 'ec2:DeleteTags', 'ec2:DeleteVpc', 'ec2:DeleteVpcEndpoints', 'ec2:DeleteVpcEndpointConnectionNotifications', 'ec2:DeleteVpcEndpointServiceConfigurations', 'ec2:DeleteVpcPeeringConnection', 'ec2:DeleteVpnConnection', 'ec2:DeleteVpnConnectionRoute', 'ec2:DeleteVpnGateway', 'ec2:DescribeAccountAttributes', 'ec2:DescribeAddresses', 'ec2:DescribeAvailabilityZones', 'ec2:DescribeClassicLinkInstances', 'ec2:DescribeCustomerGateways', 'ec2:DescribeDhcpOptions', 'ec2:DescribeEgressOnlyInternetGateways', 'ec2:DescribeFlowLogs', 'ec2:DescribeInstances', 'ec2:DescribeInternetGateways', 'ec2:DescribeKeyPairs', 'ec2:DescribeMovingAddresses', 'ec2:DescribeNatGateways', 'ec2:DescribeNetworkAcls', 'ec2:DescribeNetworkInterfaceAttribute', 'ec2:DescribeNetworkInterfacePermissions', 'ec2:DescribeNetworkInterfaces', 'ec2:DescribePrefixLists', 'ec2:DescribeRouteTables', 'ec2:DescribeSecurityGroupReferences', 'ec2:DescribeSecurityGroups', 'ec2:DescribeStaleSecurityGroups', 'ec2:DescribeSubnets', 'ec2:DescribeTags', 'ec2:DescribeVpcAttribute', 'ec2:DescribeVpcClassicLink', 'ec2:DescribeVpcClassicLinkDnsSupport', 'ec2:DescribeVpcEndpointConnectionNotifications', 'ec2:DescribeVpcEndpointConnections', 'ec2:DescribeVpcEndpoints', 'ec2:DescribeVpcEndpointServiceConfigurations', 'ec2:DescribeVpcEndpointServicePermissions', 'ec2:DescribeVpcEndpointServices', 'ec2:DescribeVpcPeeringConnections', 'ec2:DescribeVpcs', 'ec2:DescribeVpnConnections', 'ec2:DescribeVpnGateways', 'ec2:DetachClassicLinkVpc', 'ec2:DetachInternetGateway', 'ec2:DetachNetworkInterface', 'ec2:DetachVpnGateway', 'ec2:DisableVgwRoutePropagation', 'ec2:DisableVpcClassicLink', 'ec2:DisableVpcClassicLinkDnsSupport', 'ec2:DisassociateAddress', 'ec2:DisassociateRouteTable', 'ec2:DisassociateSubnetCidrBlock', 'ec2:DisassociateVpcCidrBlock', 'ec2:EnableVgwRoutePropagation', 'ec2:EnableVpcClassicLink', 'ec2:EnableVpcClassicLinkDnsSupport', 'ec2:ModifyNetworkInterfaceAttribute', 'ec2:ModifySubnetAttribute', 'ec2:ModifyVpcAttribute', 'ec2:ModifyVpcEndpoint', 'ec2:ModifyVpcEndpointConnectionNotification', 'ec2:ModifyVpcEndpointServiceConfiguration', 'ec2:ModifyVpcEndpointServicePermissions', 'ec2:ModifyVpcPeeringConnectionOptions', 'ec2:ModifyVpcTenancy', 'ec2:MoveAddressToVpc', 'ec2:RejectVpcEndpointConnections', 'ec2:RejectVpcPeeringConnection', 'ec2:ReleaseAddress', 'ec2:ReplaceNetworkAclAssociation', 'ec2:ReplaceNetworkAclEntry', 'ec2:ReplaceRoute', 'ec2:ReplaceRouteTableAssociation', 'ec2:ResetNetworkInterfaceAttribute', 'ec2:RestoreAddressToClassic', 'ec2:RevokeSecurityGroupEgress', 'ec2:RevokeSecurityGroupIngress', 'ec2:UnassignIpv6Addresses', 'ec2:UnassignPrivateIpAddresses', 'ec2:UpdateSecurityGroupRuleDescriptionsEgress', 'ec2:UpdateSecurityGroupRuleDescriptionsIngress'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AWSAppSyncAdministrator,arn:aws:iam::aws:policy/AWSAppSyncAdministrator,"{'Version': '2012-10-17', 'Statement': [{'Action': ['appsync:*'], 'Resource': '*', 'Effect': 'Allow'}, {'Action': ['iam:PassRole'], 'Resource': '*', 'Effect': 'Allow', 'Condition': {'StringEquals': {'iam:PassedToService': ['appsync.amazonaws.com']}}}]}"
874233888769,AWSEC2FleetServiceRolePolicy,arn:aws:iam::aws:policy/aws-service-role/AWSEC2FleetServiceRolePolicy,"{'Version': '2012-10-17', 'Statement': [{'Action': ['ec2:DescribeImages', 'ec2:DescribeSubnets', 'ec2:RequestSpotInstances', 'ec2:DescribeInstanceStatus', 'ec2:RunInstances'], 'Resource': ['*'], 'Effect': 'Allow'}, {'Action': ['iam:PassRole'], 'Resource': ['*'], 'Effect': 'Allow', 'Condition': {'StringEquals': {'iam:PassedToService': ['ec2.amazonaws.com', 'ec2.amazonaws.com.cn']}}}, {'Action': ['ec2:CreateTags'], 'Resource': ['arn:aws:ec2:*:*:instance/*', 'arn:aws:ec2:*:*:spot-instances-request/*'], 'Effect': 'Allow'}, {'Action': ['ec2:TerminateInstances'], 'Resource': '*', 'Effect': 'Allow', 'Condition': {'StringLike': {'ec2:ResourceTag/aws:ec2:fleet-id': '*'}}}]}"
874233888769,AmazonRoute53AutoNamingFullAccess,arn:aws:iam::aws:policy/AmazonRoute53AutoNamingFullAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['route53:GetHostedZone', 'route53:ListHostedZonesByName', 'route53:CreateHostedZone', 'route53:DeleteHostedZone', 'route53:ChangeResourceRecordSets', 'route53:CreateHealthCheck', 'route53:GetHealthCheck', 'route53:DeleteHealthCheck', 'route53:UpdateHealthCheck', 'ec2:DescribeVpcs', 'ec2:DescribeRegions', 'servicediscovery:*'], 'Resource': ['*'], 'Effect': 'Allow'}]}"
874233888769,AWSImportExportFullAccess,arn:aws:iam::aws:policy/AWSImportExportFullAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['importexport:*'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,DynamoDBReplicationServiceRolePolicy,arn:aws:iam::aws:policy/aws-service-role/DynamoDBReplicationServiceRolePolicy,"{'Version': '2012-10-17', 'Statement': [{'Action': ['dynamodb:GetItem', 'dynamodb:PutItem', 'dynamodb:UpdateItem', 'dynamodb:DeleteItem', 'dynamodb:DescribeTable', 'dynamodb:Scan', 'dynamodb:DescribeStream', 'dynamodb:GetRecords', 'dynamodb:GetShardIterator', 'dynamodb:DescribeTimeToLive', 'application-autoscaling:DescribeScalableTargets'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AmazonMechanicalTurkFullAccess,arn:aws:iam::aws:policy/AmazonMechanicalTurkFullAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['mechanicalturk:*'], 'Resource': ['*'], 'Effect': 'Allow'}]}"
874233888769,AmazonEC2ContainerRegistryPowerUser,arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryPowerUser,"{'Version': '2012-10-17', 'Statement': [{'Action': ['ecr:GetAuthorizationToken', 'ecr:BatchCheckLayerAvailability', 'ecr:GetDownloadUrlForLayer', 'ecr:GetRepositoryPolicy', 'ecr:DescribeRepositories', 'ecr:ListImages', 'ecr:DescribeImages', 'ecr:BatchGetImage', 'ecr:InitiateLayerUpload', 'ecr:UploadLayerPart', 'ecr:CompleteLayerUpload', 'ecr:PutImage'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AmazonMachineLearningCreateOnlyAccess,arn:aws:iam::aws:policy/AmazonMachineLearningCreateOnlyAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['machinelearning:Add*', 'machinelearning:Create*', 'machinelearning:Delete*', 'machinelearning:Describe*', 'machinelearning:Get*'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AmazonKinesisVideoStreamsReadOnlyAccess,arn:aws:iam::aws:policy/AmazonKinesisVideoStreamsReadOnlyAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['kinesisvideo:Describe*', 'kinesisvideo:Get*', 'kinesisvideo:List*'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AWSCloudTrailReadOnlyAccess,arn:aws:iam::aws:policy/AWSCloudTrailReadOnlyAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['s3:GetObject', 's3:GetBucketLocation'], 'Resource': '*', 'Effect': 'Allow'}, {'Action': ['cloudtrail:GetTrailStatus', 'cloudtrail:DescribeTrails', 'cloudtrail:LookupEvents', 'cloudtrail:ListTags', 'cloudtrail:ListPublicKeys', 'cloudtrail:GetEventSelectors', 's3:ListAllMyBuckets', 'kms:ListAliases', 'lambda:ListFunctions'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AWSLambdaExecute,arn:aws:iam::aws:policy/AWSLambdaExecute,"{'Version': '2012-10-17', 'Statement': [{'Action': ['logs:*'], 'Resource': 'arn:aws:logs:*:*:*', 'Effect': 'Allow'}, {'Action': ['s3:GetObject', 's3:PutObject'], 'Resource': 'arn:aws:s3:::*', 'Effect': 'Allow'}]}"
874233888769,AWSIoTRuleActions,arn:aws:iam::aws:policy/service-role/AWSIoTRuleActions,"{'Version': '2012-10-17', 'Statement': {'Action': ['dynamodb:PutItem', 'kinesis:PutRecord', 'iot:Publish', 's3:PutObject', 'sns:Publish', 'sqs:SendMessage*', 'cloudwatch:SetAlarmState', 'cloudwatch:PutMetricData', 'es:ESHttpPut', 'firehose:PutRecord'], 'Resource': '*', 'Effect': 'Allow'}}"
874233888769,AWSQuickSightDescribeRedshift,arn:aws:iam::aws:policy/service-role/AWSQuickSightDescribeRedshift,"{'Version': '2012-10-17', 'Statement': [{'Action': ['redshift:Describe*'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AmazonElasticsearchServiceRolePolicy,arn:aws:iam::aws:policy/aws-service-role/AmazonElasticsearchServiceRolePolicy,"{'Version': '2012-10-17', 'Statement': [{'Action': ['ec2:CreateNetworkInterface', 'ec2:DeleteNetworkInterface', 'ec2:DescribeNetworkInterfaces', 'ec2:ModifyNetworkInterfaceAttribute', 'ec2:DescribeSecurityGroups', 'ec2:DescribeSubnets', 'ec2:DescribeVpcs'], 'Resource': '*', 'Effect': 'Allow', 'Sid': 'Stmt1480452973134'}]}"
874233888769,AmazonMQReadOnlyAccess,arn:aws:iam::aws:policy/AmazonMQReadOnlyAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['mq:Describe*', 'mq:List*', 'ec2:DescribeNetworkInterfaces', 'ec2:DescribeSecurityGroups', 'ec2:DescribeSubnets', 'ec2:DescribeVpcs'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,VMImportExportRoleForAWSConnector,arn:aws:iam::aws:policy/service-role/VMImportExportRoleForAWSConnector,"{'Version': '2012-10-17', 'Statement': [{'Action': ['s3:ListBucket', 's3:GetBucketLocation', 's3:GetObject'], 'Resource': ['arn:aws:s3:::import-to-ec2-*'], 'Effect': 'Allow'}, {'Action': ['ec2:ModifySnapshotAttribute', 'ec2:CopySnapshot', 'ec2:RegisterImage', 'ec2:Describe*'], 'Resource': '*', 'Effect': 'Allow'}]}"
874233888769,AWSCodePipelineCustomActionAccess,arn:aws:iam::aws:policy/AWSCodePipelineCustomActionAccess,"{'Version': '2012-10-17', 'Statement': [{'Action': ['codepipeline:AcknowledgeJob', 'codepipeline:GetJobDetails', 'codepipeline:PollForJobs', 'codepipeline:PutJobFailureResult', 'codepipeline:PutJobSuccessResult'], 'Resource': '*', 'Effect': 'Allow'}]}"
